Player_ID,full_name,first_name,last_name,Primary_Team_ID,Primary_Team,Primary_Team_Abbr,Games_With_Primary_Team,All_Teams,Num_Teams,Season_Games,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,AST_TOV_ratio
1626162,Kelly Oubre Jr.,Kelly,Oubre Jr.,1610612755,Philadelphia 76ers,PHI,60,PHI,1,60,34.717,5.8,12.35,0.47,1.183,4.033,0.261,2.317,3.083,0.559,1.617,4.517,6.133,1.8,1.533,0.5,1.333,3.0,15.1,1.35
101108,Chris Paul,Chris,Paul,1610612759,San Antonio Spurs,SAS,82,SAS,1,82,27.939,3.037,7.11,0.433,1.707,4.524,0.387,1.037,1.122,0.483,0.402,3.207,3.61,7.378,1.256,0.268,1.573,1.841,8.817,4.69
1626166,Cameron Payne,Cameron,Payne,1610612752,New York Knicks,NYK,72,NYK,1,72,15.125,2.486,6.194,0.364,1.292,3.556,0.304,0.681,0.75,0.269,0.194,1.25,1.444,2.819,0.542,0.222,0.722,1.542,6.944,3.904
203901,Elfrid Payton,Elfrid,Payton,1610612740,New Orleans Pelicans,NOP,18,"CHA, NOP",2,24,21.25,1.667,5.083,0.252,0.042,0.25,0.042,0.167,0.292,0.052,0.625,2.667,3.292,6.917,1.0,0.458,2.458,1.5,3.542,2.814
1627780,Gary Payton II,Gary,Payton II,1610612744,Golden State Warriors,GSW,62,GSW,1,62,14.887,2.758,4.806,0.543,0.5,1.532,0.198,0.435,0.613,0.206,0.855,2.129,2.984,1.339,0.839,0.274,0.629,1.742,6.452,2.128
1641809,Drew Peterson,Drew,Peterson,1610612738,Boston Celtics,BOS,25,BOS,1,25,7.4,0.68,1.64,0.349,0.52,1.32,0.295,0.28,0.36,0.12,0.36,1.24,1.6,0.52,0.2,0.08,0.32,0.72,2.16,1.625
1641763,Julian Phillips,Julian,Phillips,1610612741,Chicago Bulls,CHI,79,CHI,1,79,14.241,1.62,3.633,0.432,0.633,1.937,0.269,0.759,0.962,0.292,0.848,1.291,2.139,0.494,0.481,0.253,0.342,1.367,4.633,1.444
1629618,Jalen Pickett,Jalen,Pickett,1610612743,Denver Nuggets,DEN,49,DEN,1,49,13.531,1.571,3.673,0.378,0.816,2.061,0.279,0.122,0.163,0.082,0.306,1.143,1.449,2.184,0.388,0.102,0.49,0.776,4.082,4.458
1630590,Scotty Pippen Jr.,Scotty,Pippen Jr.,1610612763,Memphis Grizzlies,MEM,79,MEM,1,79,21.278,3.608,7.519,0.467,1.101,2.772,0.314,1.544,2.165,0.5,0.823,2.456,3.278,4.392,1.304,0.38,1.747,2.57,9.861,2.514
1631342,Daeqwon Plowden,Daeqwon,Plowden,1610612737,Atlanta Hawks,ATL,6,ATL,1,6,11.667,2.667,4.167,0.41,1.5,2.833,0.294,0.333,0.333,0.167,0.667,1.167,1.833,0.333,0.0,0.0,0.667,1.667,7.167,0.5
203486,Mason Plumlee,Mason,Plumlee,1610612756,Phoenix Suns,PHX,74,PHX,1,74,17.568,1.689,2.73,0.544,0.0,0.054,0.0,1.122,1.73,0.366,1.568,4.581,6.149,1.811,0.446,0.635,0.797,2.081,4.5,2.271
1641764,Brandin Podziemski,Brandin,Podziemski,1610612744,Golden State Warriors,GSW,64,GSW,1,64,26.875,4.375,9.828,0.408,1.797,4.828,0.337,1.125,1.484,0.407,1.016,4.062,5.078,3.438,1.078,0.203,1.172,1.484,11.672,2.933
1627751,Jakob Poeltl,Jakob,Poeltl,1610612761,Toronto Raptors,TOR,57,TOR,1,57,29.596,6.368,10.158,0.612,0.018,0.053,0.018,1.702,2.526,0.49,3.316,6.281,9.596,2.772,1.158,1.246,1.947,3.088,14.456,1.423
1629673,Jordan Poole,Jordan,Poole,1610612764,Washington Wizards,WAS,68,WAS,1,68,29.471,6.721,15.544,0.42,3.456,9.147,0.367,3.559,4.029,0.766,0.456,2.529,2.985,4.456,1.265,0.397,3.0,2.956,20.456,1.485
1641854,Craig Porter Jr.,Craig,Porter Jr.,1610612739,Cleveland Cavaliers,CLE,51,CLE,1,51,10.059,1.412,2.745,0.367,0.412,0.941,0.162,0.451,0.627,0.206,0.373,0.941,1.314,1.392,0.333,0.294,0.745,0.49,3.686,1.868
1629645,Kevin Porter Jr.,Kevin,Porter Jr.,1610612746,Los Angeles Clippers,LAC,45,"LAC, MIL",2,75,19.76,3.907,8.693,0.439,0.733,2.36,0.242,1.733,2.253,0.458,0.56,3.147,3.707,3.413,1.08,0.173,1.813,1.587,10.28,1.882
1629008,Michael Porter Jr.,Michael,Porter Jr.,1610612743,Denver Nuggets,DEN,77,DEN,1,77,33.701,6.857,13.61,0.502,2.506,6.351,0.385,1.935,2.519,0.653,1.792,5.221,7.013,2.143,0.649,0.494,1.351,2.039,18.156,1.587
1626171,Bobby Portis,Bobby,Portis,1610612749,Milwaukee Bucks,MIL,49,MIL,1,49,25.367,5.653,12.143,0.465,1.327,3.633,0.329,1.245,1.49,0.513,1.837,6.551,8.388,2.122,0.714,0.531,1.163,1.918,13.878,1.825
204001,Kristaps Porziņģis,Kristaps,Porziņģis,1610612738,Boston Celtics,BOS,42,BOS,1,42,28.762,6.595,13.667,0.487,2.452,5.952,0.418,3.833,4.738,0.746,1.619,5.143,6.762,2.071,0.738,1.5,1.262,2.762,19.476,1.642
1642366,Quinten Post,Quinten,Post,1610612744,Golden State Warriors,GSW,42,GSW,1,42,16.357,2.929,6.524,0.427,1.738,4.262,0.349,0.5,0.643,0.286,0.833,2.69,3.524,1.333,0.381,0.429,0.786,1.976,8.095,1.697
1630695,Micah Potter,Micah,Potter,1610612762,Utah Jazz,UTA,38,UTA,1,38,18.526,1.5,3.553,0.401,0.816,2.579,0.279,0.447,0.526,0.23,1.132,3.184,4.316,0.816,0.368,0.368,0.816,1.316,4.263,1.0
203939,Dwight Powell,Dwight,Powell,1610612742,Dallas Mavericks,DAL,55,DAL,1,55,10.036,0.764,1.109,0.358,0.036,0.091,0.027,0.509,0.782,0.22,0.855,1.291,2.145,1.0,0.327,0.382,0.327,1.364,2.073,3.056
1626181,Norman Powell,Norman,Powell,1610612746,Los Angeles Clippers,LAC,60,LAC,1,60,32.65,7.617,15.75,0.48,2.983,7.133,0.422,3.55,4.417,0.72,0.35,2.817,3.167,2.083,1.217,0.15,1.8,1.9,21.767,1.157
1627752,Taurean Prince,Taurean,Prince,1610612749,Milwaukee Bucks,MIL,80,MIL,1,80,27.112,2.938,6.425,0.443,1.838,4.188,0.427,0.488,0.6,0.244,0.425,3.162,3.588,1.938,0.95,0.188,1.025,2.062,8.2,1.89
1630202,Payton Pritchard,Payton,Pritchard,1610612738,Boston Celtics,BOS,80,BOS,1,80,28.438,5.112,10.825,0.451,3.188,7.825,0.385,0.888,1.05,0.324,1.275,2.562,3.838,3.488,0.875,0.175,1.038,1.475,14.3,3.361
1641765,Olivier-Maxence Prosper,Olivier-Maxence,Prosper,1610612742,Dallas Mavericks,DAL,52,DAL,1,52,11.192,1.346,3.346,0.3,0.231,0.981,0.119,0.942,1.462,0.277,0.846,1.577,2.423,0.769,0.5,0.115,0.269,0.538,3.865,2.857
1642389,Zyon Pullin,Zyon,Pullin,1610612763,Memphis Grizzlies,MEM,3,MEM,1,3,1.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630243,Trevelin Queen,Trevelin,Queen,1610612753,Orlando Magic,ORL,31,ORL,1,31,13.871,1.806,4.742,0.275,0.71,2.484,0.219,0.581,0.677,0.25,0.839,0.903,1.742,1.226,1.0,0.323,0.71,1.226,4.903,1.727
1629674,Neemias Queta,Neemias,Queta,1610612738,Boston Celtics,BOS,62,BOS,1,62,13.919,2.129,3.274,0.54,0.0,0.048,0.0,0.742,0.984,0.312,1.435,2.371,3.806,0.726,0.29,0.677,0.645,1.71,5.0,1.125
1630193,Immanuel Quickley,Immanuel,Quickley,1610612761,Toronto Raptors,TOR,33,TOR,1,33,27.727,5.576,13.273,0.435,2.576,6.818,0.377,3.364,3.879,0.769,0.485,3.061,3.545,5.788,0.697,0.121,1.758,1.848,17.091,3.293
1631311,Lester Quinones,Lester,Quinones,1610612740,New Orleans Pelicans,NOP,9,"NOP, PHI",2,13,14.308,2.385,6.0,0.364,1.0,3.385,0.249,0.846,1.0,0.327,0.308,1.154,1.462,1.846,0.231,0.154,1.077,1.385,6.615,1.714
203944,Julius Randle,Julius,Randle,1610612750,Minnesota Timberwolves,MIN,69,MIN,1,69,32.275,6.594,13.609,0.479,1.565,4.551,0.304,3.913,4.855,0.72,2.087,4.971,7.058,4.681,0.681,0.232,2.841,2.536,18.667,1.648
1641871,Duop Reath,Duop,Reath,1610612757,Portland Trail Blazers,POR,46,POR,1,46,10.261,1.522,3.609,0.357,0.739,2.304,0.231,0.435,0.478,0.167,0.957,1.043,2.0,0.565,0.261,0.304,0.348,0.891,4.217,1.625
1630559,Austin Reaves,Austin,Reaves,1610612747,Los Angeles Lakers,LAL,73,LAL,1,73,34.945,6.534,14.205,0.46,2.74,7.274,0.375,4.397,5.014,0.778,0.836,3.671,4.507,5.767,1.11,0.301,2.425,2.068,20.205,2.379
1629629,Cam Reddish,Cam,Reddish,1610612747,Los Angeles Lakers,LAL,33,LAL,1,33,17.848,1.152,2.848,0.354,0.394,1.424,0.22,0.485,0.788,0.2,0.515,1.485,2.0,0.667,1.0,0.303,0.364,1.303,3.182,1.833
1630194,Paul Reed,Paul,Reed,1610612765,Detroit Pistons,DET,45,DET,1,45,9.756,1.6,3.156,0.432,0.178,0.622,0.163,0.711,0.933,0.283,0.889,1.844,2.733,0.978,0.867,0.556,0.578,1.667,4.089,1.692
1642024,Alex Reese,Alex,Reese,1610612755,Philadelphia 76ers,PHI,14,"OKC, PHI",2,15,14.333,1.733,3.6,0.562,1.0,2.733,0.373,0.6,0.8,0.367,0.6,2.533,3.133,0.267,0.667,0.667,0.4,1.4,5.067,0.667
1641810,Antonio Reeves,Antonio,Reeves,1610612740,New Orleans Pelicans,NOP,44,NOP,1,44,15.0,2.568,5.636,0.44,1.159,2.932,0.331,0.636,0.795,0.266,0.409,1.023,1.432,0.886,0.477,0.091,0.682,0.909,6.932,1.3
1629675,Naz Reid,Naz,Reid,1610612750,Minnesota Timberwolves,MIN,80,MIN,1,80,27.562,5.325,11.538,0.454,2.188,5.775,0.356,1.388,1.788,0.506,1.15,4.85,6.0,2.262,0.725,0.9,1.35,2.362,14.225,1.676
1631197,Jared Rhoden,Jared,Rhoden,1610612761,Toronto Raptors,TOR,10,"CHA, TOR",2,14,16.286,3.0,6.214,0.385,0.857,2.786,0.193,1.571,1.786,0.458,1.0,2.0,3.0,1.143,0.714,0.143,0.643,1.429,8.429,1.778
1630208,Nick Richards,Nick,Richards,1610612756,Phoenix Suns,PHX,36,"CHA, PHX",2,57,22.035,3.596,6.088,0.539,0.0,0.035,0.0,2.088,2.807,0.539,2.596,5.579,8.175,0.86,0.246,0.965,1.421,2.474,9.281,0.605
1626196,Josh Richardson,Josh,Richardson,1610612748,Miami Heat,MIA,8,MIA,1,8,18.625,1.375,4.75,0.252,0.75,2.75,0.279,0.5,0.5,0.25,0.75,0.75,1.5,1.5,1.0,0.125,1.0,2.125,4.0,1.5
1642258,Zaccharie Risacher,Zaccharie,Risacher,1610612737,Atlanta Hawks,ATL,75,ATL,1,75,24.587,4.76,10.387,0.442,1.627,4.587,0.315,1.413,1.987,0.469,1.147,2.427,3.573,1.227,0.693,0.493,1.227,1.987,12.56,1.0
1641857,Liam Robbins,Liam,Robbins,1610612749,Milwaukee Bucks,MIL,13,MIL,1,13,4.462,0.154,0.615,0.115,0.0,0.154,0.0,0.385,0.769,0.135,0.538,0.385,0.923,0.154,0.154,0.154,0.462,0.692,0.692,0.333
1629130,Duncan Robinson,Duncan,Robinson,1610612748,Miami Heat,MIA,74,MIA,1,74,24.149,3.919,8.959,0.416,2.568,6.527,0.381,0.635,0.716,0.288,0.243,2.014,2.257,2.378,0.541,0.081,1.162,1.824,11.041,2.047
1631115,Orlando Robinson,Orlando,Robinson,1610612761,Toronto Raptors,TOR,35,"SAC, TOR",2,44,17.523,2.636,5.932,0.424,0.386,1.182,0.214,1.227,1.591,0.435,2.023,2.977,5.0,1.75,0.386,0.364,1.114,2.273,6.886,1.571
1630526,Jeremiah Robinson-Earl,Jeremiah,Robinson-Earl,1610612740,New Orleans Pelicans,NOP,66,NOP,1,66,18.803,2.394,5.258,0.438,0.848,2.485,0.298,0.697,0.833,0.279,1.667,3.106,4.773,1.333,0.591,0.106,0.773,1.197,6.333,1.725
1631223,David Roddy,David,Roddy,1610612737,Atlanta Hawks,ATL,27,"ATL, HOU, PHI",3,33,12.394,1.727,3.788,0.429,0.576,1.848,0.244,0.606,0.788,0.207,0.394,2.152,2.545,1.061,0.424,0.273,0.667,0.606,4.636,1.591
1631157,Ryan Rollins,Ryan,Rollins,1610612749,Milwaukee Bucks,MIL,56,MIL,1,56,14.589,2.357,4.839,0.421,0.875,2.143,0.3,0.643,0.804,0.298,0.375,1.554,1.929,1.857,0.75,0.304,0.946,1.571,6.232,1.962
1642050,Jackson Rowe,Jackson,Rowe,1610612744,Golden State Warriors,GSW,6,GSW,1,6,8.5,1.333,2.833,0.556,0.5,1.667,0.278,0.5,1.0,0.25,0.5,1.333,1.833,0.667,0.667,0.0,0.167,0.667,3.667,4.0
1626179,Terry Rozier,Terry,Rozier,1610612748,Miami Heat,MIA,64,MIA,1,64,25.859,3.875,9.922,0.369,1.422,4.812,0.261,1.438,1.688,0.505,0.688,3.031,3.719,2.609,0.578,0.219,1.219,1.141,10.609,2.141
1641712,Rayan Rupert,Rayan,Rupert,1610612757,Portland Trail Blazers,POR,52,POR,1,52,8.846,1.115,2.731,0.235,0.308,1.135,0.134,0.442,0.577,0.174,0.5,0.846,1.346,0.481,0.308,0.077,0.577,0.712,2.981,0.833
1626156,D'Angelo Russell,D'Angelo,Russell,1610612747,Los Angeles Lakers,LAL,29,"BKN, LAL",2,58,25.5,4.293,11.0,0.37,1.948,6.207,0.303,2.086,2.5,0.583,0.345,2.448,2.793,5.121,0.966,0.397,1.862,1.983,12.621,2.75
1630346,Matt Ryan,Matt,Ryan,1610612752,New York Knicks,NYK,19,NYK,1,19,3.579,0.526,1.632,0.17,0.316,1.0,0.126,0.105,0.105,0.053,0.0,0.421,0.421,0.158,0.105,0.0,0.158,0.053,1.474,1.0
1627734,Domantas Sabonis,Domantas,Sabonis,1610612758,Sacramento Kings,SAC,70,SAC,1,70,34.686,7.529,12.757,0.592,0.929,2.229,0.364,3.114,4.129,0.675,3.814,10.071,13.886,6.043,0.686,0.371,2.886,3.271,19.1,2.094
1642275,Tidjane Salaün,Tidjane,Salaün,1610612766,Charlotte Hornets,CHA,60,CHA,1,60,20.767,1.9,5.75,0.349,0.967,3.417,0.284,1.117,1.567,0.352,1.167,3.5,4.667,1.233,0.483,0.233,0.967,1.4,5.883,1.276
1641766,Adama Sanogo,Adama,Sanogo,1610612741,Chicago Bulls,CHI,4,CHI,1,4,5.5,1.0,1.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.25,1.5,0.25,0.0,0.0,0.25,0.25,2.0,1.0
1630611,Gui Santos,Gui,Santos,1610612744,Golden State Warriors,GSW,56,GSW,1,56,13.643,1.464,3.196,0.328,0.607,1.839,0.221,0.518,0.75,0.235,1.286,1.786,3.071,1.429,0.446,0.179,0.75,1.625,4.054,1.905
1642259,Alex Sarr,Alex,Sarr,1610612764,Washington Wizards,WAS,67,WAS,1,67,27.104,4.866,12.358,0.393,1.567,5.09,0.289,1.672,2.463,0.487,1.851,4.642,6.493,2.403,0.657,1.507,1.701,2.179,12.97,1.412
1631204,Marcus Sasser,Marcus,Sasser,1610612765,Detroit Pistons,DET,57,DET,1,57,14.193,2.404,5.193,0.41,1.018,2.667,0.312,0.754,0.895,0.295,0.316,0.895,1.211,2.333,0.649,0.07,0.947,1.263,6.579,2.463
1631248,Baylor Scheierman,Baylor,Scheierman,1610612738,Boston Celtics,BOS,31,BOS,1,31,12.419,1.258,3.548,0.229,0.839,2.645,0.184,0.29,0.387,0.145,0.613,1.484,2.097,1.065,0.548,0.065,0.387,0.71,3.645,2.75
203471,Dennis Schröder,Dennis,Schröder,1610612765,Detroit Pistons,DET,28,"BKN, DET, GSW",3,75,28.107,4.48,11.027,0.399,1.693,4.947,0.321,2.413,2.88,0.623,0.36,2.28,2.64,5.387,0.88,0.16,1.893,2.4,13.067,2.845
1630578,Alperen Sengun,Alperen,Sengun,1610612745,Houston Rockets,HOU,76,HOU,1,76,31.566,7.461,15.039,0.489,0.276,1.184,0.173,3.895,5.632,0.654,3.447,6.895,10.342,4.895,1.105,0.803,2.553,2.75,19.092,1.918
1641729,Brice Sensabaugh,Brice,Sensabaugh,1610612762,Utah Jazz,UTA,71,UTA,1,71,20.211,3.873,8.437,0.432,2.211,5.239,0.363,0.915,1.028,0.382,0.592,2.366,2.958,1.549,0.648,0.113,1.507,1.563,10.873,1.028
1629012,Collin Sexton,Collin,Sexton,1610612762,Utah Jazz,UTA,63,UTA,1,63,27.968,6.603,13.762,0.48,1.746,4.302,0.37,3.444,3.984,0.758,0.952,1.762,2.714,4.19,0.746,0.095,2.54,2.286,18.397,1.65
1629013,Landry Shamet,Landry,Shamet,1610612752,New York Knicks,NYK,50,NYK,1,50,15.22,2.12,4.6,0.438,1.24,3.12,0.312,0.24,0.36,0.11,0.22,1.0,1.22,0.54,0.46,0.04,0.44,1.04,5.72,1.227
1630545,Terrence Shannon Jr.,Terrence,Shannon Jr.,1610612750,Minnesota Timberwolves,MIN,32,MIN,1,32,10.625,1.719,3.562,0.369,0.344,0.969,0.157,0.531,0.656,0.172,0.312,1.156,1.469,1.0,0.219,0.156,0.469,0.844,4.312,2.133
1630549,Day'Ron Sharpe,Day'Ron,Sharpe,1610612751,Brooklyn Nets,BKN,50,BKN,1,50,18.12,3.3,6.34,0.505,0.22,0.9,0.145,1.12,1.48,0.404,2.98,3.62,6.6,1.82,0.82,0.84,1.26,2.26,7.94,1.444
1631101,Shaedon Sharpe,Shaedon,Sharpe,1610612757,Portland Trail Blazers,POR,72,POR,1,72,31.222,6.931,15.333,0.446,2.042,6.556,0.308,2.639,3.361,0.659,0.944,3.556,4.5,2.75,0.861,0.222,2.083,1.667,18.542,1.32
1642347,Jamal Shead,Jamal,Shead,1610612761,Toronto Raptors,TOR,75,TOR,1,75,19.52,2.72,6.72,0.413,0.96,2.973,0.317,0.707,0.92,0.34,0.4,1.133,1.533,4.213,0.773,0.133,1.56,2.107,7.107,2.701
1641767,Ben Sheppard,Ben,Sheppard,1610612754,Indiana Pacers,IND,63,IND,1,63,19.54,1.905,4.556,0.38,1.079,3.159,0.287,0.381,0.429,0.187,0.698,2.111,2.81,1.349,0.603,0.222,0.349,1.984,5.27,3.864
1642263,Reed Sheppard,Reed,Sheppard,1610612745,Houston Rockets,HOU,52,HOU,1,52,12.577,1.615,4.596,0.304,0.923,2.731,0.253,0.25,0.308,0.125,0.308,1.192,1.5,1.442,0.673,0.327,0.712,1.019,4.404,2.027
1627783,Pascal Siakam,Pascal,Siakam,1610612754,Indiana Pacers,IND,78,IND,1,78,32.731,7.859,15.154,0.517,1.615,4.154,0.374,2.897,3.949,0.706,1.705,5.218,6.923,3.372,0.897,0.538,1.397,2.423,20.231,2.413
1627732,Ben Simmons,Ben,Simmons,1610612751,Brooklyn Nets,BKN,33,"BKN, LAC",2,51,21.941,2.275,4.373,0.461,0.0,0.0,0.0,0.471,0.647,0.149,0.922,3.804,4.725,5.588,0.745,0.451,2.0,2.098,5.02,2.794
1629014,Anfernee Simons,Anfernee,Simons,1610612757,Portland Trail Blazers,POR,70,POR,1,70,32.714,6.843,16.071,0.414,3.071,8.471,0.338,2.5,2.771,0.681,0.357,2.343,2.7,4.814,0.857,0.071,2.043,1.671,19.257,2.357
1642354,KJ Simpson,KJ,Simpson,1610612766,Charlotte Hornets,CHA,36,CHA,1,36,23.444,2.889,8.361,0.315,0.917,3.611,0.21,1.139,1.389,0.421,1.083,1.944,3.028,3.111,0.944,0.167,1.556,1.556,7.833,2.0
1630579,Jericho Sims,Jericho,Sims,1610612752,New York Knicks,NYK,39,"MIL, NYK",2,53,11.906,0.849,1.34,0.376,0.0,0.0,0.0,0.151,0.245,0.075,1.34,2.377,3.717,0.623,0.189,0.358,0.623,1.226,1.849,1.0
203935,Marcus Smart,Marcus,Smart,1610612763,Memphis Grizzlies,MEM,19,"MEM, WAS",2,34,20.0,2.971,7.559,0.387,1.441,4.147,0.322,1.588,2.088,0.45,0.529,1.588,2.118,3.206,1.147,0.265,1.588,1.559,8.971,2.019
1630696,Dru Smith,Dru,Smith,1610612748,Miami Heat,MIA,14,MIA,1,14,19.143,2.214,4.357,0.438,1.143,2.143,0.387,0.643,0.857,0.173,0.857,1.714,2.571,1.643,1.5,0.429,1.214,2.143,6.214,1.353
1630188,Jalen Smith,Jalen,Smith,1610612741,Chicago Bulls,CHI,64,CHI,1,64,15.109,2.969,6.375,0.456,1.125,3.469,0.296,1.125,1.391,0.395,1.391,4.188,5.578,1.016,0.266,0.688,0.578,1.484,8.188,1.757
1641890,Tyler Smith,Tyler,Smith,1610612749,Milwaukee Bucks,MIL,23,MIL,1,23,5.304,1.043,2.174,0.394,0.565,1.304,0.216,0.261,0.348,0.087,0.261,0.826,1.087,0.174,0.13,0.174,0.348,0.478,2.913,0.5
1631095,Jabari Smith Jr.,Jabari,Smith Jr.,1610612745,Houston Rockets,HOU,57,HOU,1,57,30.088,4.351,9.93,0.434,1.719,4.86,0.336,1.825,2.211,0.53,1.842,5.158,7.0,1.053,0.439,0.719,1.07,2.158,12.246,0.984
1641733,Nick Smith Jr.,Nick,Smith Jr.,1610612766,Charlotte Hornets,CHA,60,CHA,1,60,22.8,3.7,9.467,0.367,1.733,5.1,0.319,0.717,0.767,0.279,0.217,1.917,2.133,2.417,0.283,0.1,1.367,1.317,9.85,1.768
1631110,Jeremy Sochan,Jeremy,Sochan,1610612759,San Antonio Spurs,SAS,54,SAS,1,54,25.259,4.648,8.685,0.525,0.519,1.685,0.24,1.611,2.315,0.429,2.352,4.167,6.519,2.37,0.833,0.5,1.556,2.426,11.426,1.524
1642285,Cam Spencer,Cam,Spencer,1610612763,Memphis Grizzlies,MEM,25,MEM,1,25,10.04,1.36,3.28,0.292,0.76,2.08,0.209,0.76,0.76,0.32,0.48,0.72,1.2,1.36,0.36,0.04,0.24,0.92,4.24,5.667
1630311,Pat Spencer,Pat,Spencer,1610612744,Golden State Warriors,GSW,39,GSW,1,39,6.385,1.051,2.59,0.265,0.128,0.564,0.047,0.282,0.385,0.141,0.385,0.795,1.179,1.231,0.359,0.077,0.462,0.513,2.513,2.667
1630531,Jaden Springer,Jaden,Springer,1610612738,Boston Celtics,BOS,26,"BOS, UTA",2,43,8.512,0.814,2.093,0.252,0.279,1.116,0.128,0.628,0.884,0.267,0.395,0.953,1.349,0.767,0.558,0.093,0.372,0.977,2.535,2.062
1630191,Isaiah Stewart,Isaiah,Stewart,1610612765,Detroit Pistons,DET,72,DET,1,72,19.903,2.444,4.375,0.532,0.236,0.736,0.15,0.917,1.208,0.351,1.806,3.736,5.542,1.708,0.389,1.403,0.944,2.542,6.042,1.809
1631124,Julian Strawther,Julian,Strawther,1610612743,Denver Nuggets,DEN,65,DEN,1,65,21.308,3.231,7.477,0.408,1.446,4.138,0.304,1.138,1.385,0.45,0.262,1.923,2.185,1.277,0.6,0.246,0.877,2.323,9.046,1.456
1629622,Max Strus,Max,Strus,1610612739,Cleveland Cavaliers,CLE,50,CLE,1,50,25.46,3.3,7.46,0.43,2.26,5.86,0.357,0.56,0.68,0.24,1.06,3.28,4.34,3.16,0.52,0.24,1.08,2.08,9.42,2.926
1630591,Jalen Suggs,Jalen,Suggs,1610612753,Orlando Magic,ORL,35,ORL,1,35,28.686,5.629,13.743,0.407,2.171,6.914,0.305,2.771,3.143,0.644,0.657,3.371,4.029,3.686,1.457,0.943,2.914,2.8,16.2,1.265
1631306,Cole Swider,Cole,Swider,1610612761,Toronto Raptors,TOR,8,"DET, TOR",2,10,17.0,2.2,6.3,0.308,1.5,4.7,0.284,0.0,0.1,0.0,0.5,2.2,2.7,0.3,0.4,0.2,0.4,1.2,5.9,0.75
1630256,Jae'Sean Tate,Jae'Sean,Tate,1610612745,Houston Rockets,HOU,52,HOU,1,52,11.346,1.346,2.846,0.346,0.308,0.885,0.138,0.615,0.904,0.254,0.962,1.288,2.25,0.904,0.5,0.135,0.423,1.577,3.615,2.136
1628369,Jayson Tatum,Jayson,Tatum,1610612738,Boston Celtics,BOS,72,BOS,1,72,36.431,9.194,20.347,0.447,3.472,10.111,0.341,4.972,6.111,0.833,0.667,7.986,8.653,5.986,1.056,0.528,2.903,2.181,26.833,2.062
202066,Garrett Temple,Garrett,Temple,1610612761,Toronto Raptors,TOR,28,TOR,1,28,8.071,0.643,2.143,0.148,0.214,1.0,0.11,0.393,0.429,0.17,0.321,0.714,1.036,1.107,0.607,0.071,0.357,0.821,1.893,3.1
1631207,Dalen Terry,Dalen,Terry,1610612741,Chicago Bulls,CHI,73,CHI,1,73,13.507,1.644,3.671,0.389,0.507,1.425,0.192,0.671,0.945,0.238,0.521,1.178,1.699,1.329,0.603,0.205,0.726,1.562,4.466,1.83
1628464,Daniel Theis,Daniel,Theis,1610612740,New Orleans Pelicans,NOP,37,NOP,1,37,16.324,1.649,3.405,0.414,0.243,0.973,0.171,0.784,0.946,0.299,1.162,3.135,4.297,1.595,0.459,0.486,0.676,1.811,4.324,2.36
1630560,Cam Thomas,Cam,Thomas,1610612751,Brooklyn Nets,BKN,25,BKN,1,25,31.28,7.96,18.16,0.436,2.72,7.8,0.338,5.32,6.04,0.897,0.6,2.72,3.32,3.76,0.6,0.08,2.48,1.76,23.96,1.516
1641708,Amen Thompson,Amen,Thompson,1610612745,Houston Rockets,HOU,69,HOU,1,69,32.232,5.623,10.101,0.55,0.362,1.319,0.153,2.449,3.58,0.594,2.783,5.391,8.174,3.841,1.406,1.29,2.0,2.42,14.058,1.92
1641709,Ausar Thompson,Ausar,Thompson,1610612765,Detroit Pistons,DET,59,DET,1,59,22.525,4.169,7.797,0.53,0.186,0.831,0.116,1.542,2.407,0.48,1.881,3.254,5.136,2.271,1.661,0.678,1.356,2.78,10.068,1.675
202691,Klay Thompson,Klay,Thompson,1610612742,Dallas Mavericks,DAL,72,DAL,1,72,27.389,5.014,12.181,0.403,3.0,7.681,0.368,0.931,1.028,0.37,0.611,2.806,3.417,2.014,0.694,0.417,1.222,1.125,13.958,1.648
202684,Tristan Thompson,Tristan,Thompson,1610612739,Cleveland Cavaliers,CLE,40,CLE,1,40,8.2,0.775,1.775,0.311,0.0,0.075,0.0,0.175,0.75,0.073,0.8,2.55,3.35,0.6,0.05,0.275,0.35,0.9,1.725,1.714
1630550,JT Thor,JT,Thor,1610612764,Washington Wizards,WAS,11,"CLE, WAS",2,20,12.4,1.25,2.95,0.393,0.3,1.05,0.2,0.75,1.1,0.288,1.0,1.4,2.4,0.3,0.4,0.45,0.45,0.85,3.55,0.667
1630214,Xavier Tillman,Xavier,Tillman,1610612738,Boston Celtics,BOS,33,BOS,1,33,7.0,0.394,1.606,0.164,0.152,0.97,0.061,0.091,0.121,0.045,0.303,1.0,1.303,0.212,0.333,0.152,0.424,0.545,1.03,0.5
