game_id,team_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts
22400800,1610612761,2025-02-21,TOR vs. MIA,L,265,38,91,0.418,17,43,0.395,18,23,0.783,14,32,46,25,8,2,13,19,111
22400774,1610612761,2025-02-12,TOR vs. CLE,L,240,42,91,0.462,10,29,0.345,14,21,0.667,9,30,39,26,7,5,15,14,108
22400764,1610612761,2025-02-11,TOR @ PHI,W,240,38,82,0.463,11,33,0.333,19,23,0.826,10,39,49,23,8,4,17,20,106
22400753,1610612761,2025-02-09,TOR @ HOU,L,240,33,90,0.367,8,42,0.19,13,17,0.765,7,41,48,19,5,6,10,21,87
22400739,1610612761,2025-02-07,TOR @ OKC,L,240,39,91,0.429,19,41,0.463,12,19,0.632,14,28,42,31,9,6,12,24,109
22400722,1610612761,2025-02-05,TOR vs. MEM,L,240,39,98,0.398,12,42,0.286,17,19,0.895,14,20,34,28,11,3,9,29,107
22400713,1610612761,2025-02-04,TOR vs. NYK,L,240,43,82,0.524,11,29,0.379,18,19,0.947,10,24,34,27,7,4,14,22,115
22400697,1610612761,2025-02-02,TOR vs. LAC,W,240,44,85,0.518,13,25,0.52,14,16,0.875,10,33,43,31,6,6,12,17,115
22400682,1610612761,2025-01-31,TOR vs. CHI,L,240,39,92,0.424,10,30,0.333,18,27,0.667,7,37,44,27,6,8,7,13,106
22400665,1610612761,2025-01-29,TOR @ WAS,W,240,42,88,0.477,11,31,0.355,11,15,0.733,7,29,36,31,12,3,14,27,106
22400654,1610612761,2025-01-27,TOR vs. NOP,W,240,43,100,0.43,9,33,0.273,18,23,0.783,13,41,54,31,8,5,13,24,113
22400639,1610612761,2025-01-25,TOR @ ATL,W,240,42,90,0.467,11,30,0.367,22,25,0.88,9,42,51,31,11,7,21,20,117
22400623,1610612761,2025-01-23,TOR @ ATL,W,240,47,81,0.58,9,21,0.429,19,24,0.792,6,33,39,32,10,2,19,26,122
22400608,1610612761,2025-01-21,TOR vs. ORL,W,240,39,73,0.534,13,24,0.542,18,28,0.643,5,37,42,29,7,6,12,22,109
22400580,1610612761,2025-01-17,TOR @ MIL,L,240,43,91,0.473,8,34,0.235,18,24,0.75,13,30,43,31,6,4,12,28,112
22400562,1610612761,2025-01-15,TOR vs. BOS,W,240,45,89,0.506,11,34,0.324,9,15,0.6,13,43,56,35,4,4,10,19,110
22400550,1610612761,2025-01-13,TOR vs. GSW,W,240,41,86,0.477,12,29,0.414,10,15,0.667,14,30,44,28,3,9,14,18,104
22400534,1610612761,2025-01-11,TOR @ DET,L,240,40,92,0.435,16,38,0.421,18,27,0.667,15,30,45,27,12,3,12,21,114
22400517,1610612761,2025-01-09,TOR @ CLE,L,240,53,89,0.596,14,31,0.452,6,13,0.462,9,28,37,34,9,2,12,17,126
22400511,1610612761,2025-01-08,TOR @ NYK,L,240,38,77,0.494,10,26,0.385,12,15,0.8,8,25,33,25,9,6,16,15,98
22400497,1610612761,2025-01-06,TOR vs. MIL,L,240,41,91,0.451,9,35,0.257,13,21,0.619,10,25,35,27,11,4,15,15,104
22400470,1610612761,2025-01-03,TOR vs. ORL,L,240,38,80,0.475,10,29,0.345,11,13,0.846,7,30,37,28,6,1,11,11,97
22400459,1610612761,2025-01-01,TOR vs. BKN,W,240,52,88,0.591,16,32,0.5,10,13,0.769,8,31,39,36,8,6,10,20,130
22400449,1610612761,2024-12-31,TOR @ BOS,L,240,27,86,0.314,10,40,0.25,7,11,0.636,14,30,44,18,8,4,21,16,71
22400438,1610612761,2024-12-29,TOR vs. ATL,L,240,38,85,0.447,7,24,0.292,24,27,0.889,15,37,52,26,10,4,31,26,107
22400414,1610612761,2024-12-26,TOR @ MEM,L,240,49,108,0.454,14,43,0.326,14,18,0.778,13,27,40,39,8,3,15,23,126
22400397,1610612761,2024-12-23,TOR @ NYK,L,240,42,77,0.545,11,28,0.393,30,37,0.811,4,26,30,28,6,3,15,25,125
22400388,1610612761,2024-12-22,TOR vs. HOU,L,240,42,92,0.457,17,43,0.395,9,13,0.692,11,31,42,33,10,3,21,25,110
22400364,1610612761,2024-12-19,TOR vs. BKN,L,240,34,86,0.395,15,44,0.341,11,14,0.786,10,24,34,26,6,4,12,29,94
22401223,1610612761,2024-12-16,TOR vs. CHI,L,240,45,92,0.489,9,26,0.346,22,30,0.733,10,34,44,28,7,6,18,21,121
22401206,1610612761,2024-12-12,TOR @ MIA,L,240,41,92,0.446,11,32,0.344,11,15,0.733,9,33,42,29,8,5,11,24,104
22400359,1610612761,2024-12-09,TOR vs. NYK,L,240,43,96,0.448,13,35,0.371,9,11,0.818,17,34,51,23,4,4,12,16,108
22400344,1610612761,2024-12-07,TOR vs. DAL,L,240,43,93,0.462,15,39,0.385,17,18,0.944,8,31,39,37,13,3,13,22,118
22400328,1610612761,2024-12-05,TOR vs. OKC,L,240,32,90,0.356,11,45,0.244,17,20,0.85,12,39,51,24,5,7,20,16,92
22400054,1610612761,2024-12-03,TOR vs. IND,W,240,44,81,0.543,13,33,0.394,21,29,0.724,6,36,42,28,9,4,21,26,122
22400309,1610612761,2024-12-01,TOR vs. MIA,W,240,47,88,0.534,10,29,0.345,15,20,0.75,10,37,47,30,4,5,14,23,119
22400046,1610612761,2024-11-29,TOR @ MIA,L,240,43,80,0.538,11,29,0.379,14,17,0.824,10,36,46,34,4,3,18,17,111
22400295,1610612761,2024-11-27,TOR @ NOP,W,240,47,95,0.495,21,52,0.404,4,12,0.333,12,40,52,38,11,4,15,16,119
22400278,1610612761,2024-11-25,TOR @ DET,L,240,41,104,0.394,10,35,0.286,8,10,0.8,23,27,50,26,7,5,9,27,100
22400275,1610612761,2024-11-24,TOR @ CLE,L,240,37,92,0.402,12,39,0.308,22,34,0.647,19,36,55,22,9,5,14,18,108
22400261,1610612761,2024-11-21,TOR vs. MIN,W,240,37,72,0.514,7,23,0.304,29,39,0.744,10,33,43,22,11,1,17,24,110
22400247,1610612761,2024-11-18,TOR vs. IND,W,240,48,82,0.585,14,29,0.483,20,28,0.714,10,36,46,27,5,9,23,26,130
22400230,1610612761,2024-11-16,TOR @ BOS,L,265,50,98,0.51,9,23,0.391,14,21,0.667,15,31,46,35,3,2,9,19,123
22400011,1610612761,2024-11-15,TOR vs. DET,L,240,35,97,0.361,8,31,0.258,17,22,0.773,17,36,53,21,7,6,14,13,95
22400005,1610612761,2024-11-12,TOR @ MIL,L,240,30,86,0.349,9,25,0.36,16,20,0.8,17,37,54,20,11,6,21,11,85
22400211,1610612761,2024-11-10,TOR @ LAL,L,240,37,82,0.451,10,29,0.345,19,22,0.864,12,28,40,26,2,2,16,23,103
22400200,1610612761,2024-11-09,TOR @ LAC,L,240,40,95,0.421,11,37,0.297,12,21,0.571,12,32,44,26,8,5,10,23,103
22400180,1610612761,2024-11-06,TOR @ SAC,L,240,43,88,0.489,10,34,0.294,11,15,0.733,8,26,34,25,7,1,11,23,107
22400166,1610612761,2024-11-04,TOR @ DEN,L,240,47,103,0.456,13,39,0.333,12,18,0.667,14,27,41,38,12,3,13,27,119
22400143,1610612761,2024-11-02,TOR vs. SAC,W,265,46,95,0.484,17,37,0.459,22,31,0.71,12,34,46,31,13,3,19,25,131
22400137,1610612761,2024-11-01,TOR vs. LAL,L,240,52,107,0.486,10,35,0.286,11,13,0.846,15,29,44,35,4,6,11,29,125
22400117,1610612761,2024-10-30,TOR @ CHA,L,240,52,91,0.571,9,28,0.321,20,30,0.667,13,28,41,37,9,5,14,25,133
22400107,1610612761,2024-10-28,TOR vs. DEN,L,265,49,109,0.45,10,35,0.286,17,21,0.81,18,36,54,30,7,7,15,27,125
22400093,1610612761,2024-10-26,TOR @ MIN,L,240,41,90,0.456,10,29,0.345,9,13,0.692,12,34,46,29,9,4,20,22,101
22400078,1610612761,2024-10-25,TOR vs. PHI,W,240,35,76,0.461,6,23,0.261,39,46,0.848,18,36,54,25,11,13,26,34,115
22400067,1610612761,2024-10-23,TOR vs. CLE,L,240,36,86,0.419,12,31,0.387,22,29,0.759,14,24,38,25,8,6,18,24,106
22401195,1610612762,2025-04-13,UTA @ MIN,L,240,40,89,0.449,16,42,0.381,9,11,0.818,9,31,40,24,6,5,13,15,105
22401181,1610612762,2025-04-11,UTA vs. OKC,L,240,39,103,0.379,17,63,0.27,16,20,0.8,19,38,57,23,7,3,16,14,111
22401162,1610612762,2025-04-09,UTA vs. POR,W,265,50,98,0.51,15,36,0.417,18,22,0.818,16,40,56,27,14,4,24,26,133
22401136,1610612762,2025-04-06,UTA @ ATL,L,240,45,87,0.517,20,47,0.426,24,28,0.857,7,25,32,29,10,4,10,18,134
22401119,1610612762,2025-04-04,UTA @ IND,L,240,39,104,0.375,16,52,0.308,18,21,0.857,19,33,52,21,5,1,11,24,112
22401107,1610612762,2025-04-02,UTA @ HOU,L,240,40,94,0.426,10,40,0.25,15,23,0.652,10,29,39,25,7,6,9,14,105
22401089,1610612762,2025-03-31,UTA @ CHA,L,240,39,96,0.406,14,52,0.269,14,15,0.933,14,27,41,25,13,2,10,15,106
22401073,1610612762,2025-03-28,UTA @ DEN,L,240,33,93,0.355,7,40,0.175,20,24,0.833,14,28,42,21,10,0,17,19,93
22401065,1610612762,2025-03-27,UTA vs. HOU,L,240,43,79,0.544,11,23,0.478,13,17,0.765,3,30,33,29,5,5,16,20,110
22401050,1610612762,2025-03-25,UTA vs. MEM,L,240,34,78,0.436,17,42,0.405,18,22,0.818,4,24,28,24,6,3,13,16,103
22401030,1610612762,2025-03-23,UTA vs. CLE,L,240,32,89,0.36,16,50,0.32,11,18,0.611,13,39,52,25,4,5,18,24,91
22401020,1610612762,2025-03-21,UTA vs. BOS,L,240,38,84,0.452,14,35,0.4,9,12,0.75,9,29,38,24,7,2,17,17,99
22400627,1610612762,2025-03-19,UTA vs. WAS,W,240,50,89,0.562,17,42,0.405,11,18,0.611,9,33,42,30,7,1,16,16,128
22400989,1610612762,2025-03-17,UTA vs. CHI,L,240,35,86,0.407,9,42,0.214,18,22,0.818,4,44,48,20,4,4,17,19,97
22400981,1610612762,2025-03-16,UTA @ MIN,L,240,39,90,0.433,12,38,0.316,12,15,0.8,10,34,44,23,4,0,22,20,102
22400966,1610612762,2025-03-14,UTA vs. TOR,L,240,39,89,0.438,16,38,0.421,24,31,0.774,6,29,35,23,12,2,16,25,118
22400950,1610612762,2025-03-12,UTA @ MEM,L,240,42,90,0.467,12,34,0.353,19,28,0.679,17,43,60,24,6,8,23,17,115
22400929,1610612762,2025-03-10,UTA @ BOS,L,240,43,95,0.453,13,38,0.342,9,12,0.75,14,34,48,29,3,4,12,13,108
22400924,1610612762,2025-03-09,UTA @ PHI,L,240,39,93,0.419,18,46,0.391,26,31,0.839,10,34,44,25,12,4,17,21,122
22400905,1610612762,2025-03-07,UTA @ TOR,L,240,39,84,0.464,8,31,0.258,23,39,0.59,19,37,56,21,5,10,24,18,109
22400894,1610612762,2025-03-05,UTA @ WAS,L,240,47,101,0.465,14,40,0.35,14,20,0.7,17,41,58,21,5,3,14,19,122
22400881,1610612762,2025-03-03,UTA vs. DET,L,240,35,82,0.427,10,33,0.303,26,32,0.813,9,32,41,19,7,1,27,23,106
22400872,1610612762,2025-03-02,UTA vs. NOP,L,240,46,96,0.479,16,44,0.364,13,17,0.765,9,32,41,35,4,4,11,14,121
22400858,1610612762,2025-02-28,UTA vs. MIN,W,240,47,92,0.511,14,35,0.4,9,14,0.643,15,45,60,35,3,4,20,13,117
22400843,1610612762,2025-02-26,UTA vs. SAC,L,240,38,84,0.452,16,44,0.364,9,17,0.529,7,27,34,32,9,2,9,13,101
22400827,1610612762,2025-02-24,UTA vs. POR,L,240,39,98,0.398,18,44,0.409,16,19,0.842,11,34,45,24,7,2,15,18,112
22400809,1610612762,2025-02-22,UTA vs. HOU,W,240,49,98,0.5,13,40,0.325,13,27,0.481,16,42,58,28,4,3,8,18,124
22400804,1610612762,2025-02-21,UTA vs. OKC,L,240,41,90,0.456,15,41,0.366,10,18,0.556,14,29,43,27,7,2,19,15,107
22401004,1610612762,2025-02-13,UTA vs. LAC,L,265,38,78,0.487,18,45,0.4,22,26,0.846,9,38,47,23,7,1,26,25,116
22400781,1610612762,2025-02-12,UTA vs. LAL,W,240,45,86,0.523,15,41,0.366,26,33,0.788,11,37,48,30,10,8,12,21,131
22400768,1610612762,2025-02-10,UTA @ LAL,L,240,39,84,0.464,12,40,0.3,23,27,0.852,11,28,39,29,6,3,19,17,113
22400751,1610612762,2025-02-08,UTA @ LAC,L,240,39,83,0.47,17,43,0.395,15,18,0.833,12,26,38,26,7,4,19,21,110
22400740,1610612762,2025-02-07,UTA @ PHX,L,265,48,117,0.41,13,48,0.271,18,20,0.9,25,38,63,29,5,7,10,16,127
22400725,1610612762,2025-02-05,UTA vs. GSW,W,240,48,92,0.522,13,37,0.351,22,27,0.815,12,36,48,30,5,5,12,23,131
22400707,1610612762,2025-02-03,UTA vs. IND,L,240,39,91,0.429,13,37,0.351,20,30,0.667,17,43,60,31,5,4,18,17,111
22400687,1610612762,2025-02-01,UTA vs. ORL,W,240,39,84,0.464,14,35,0.4,21,24,0.875,8,43,51,26,5,7,16,27,113
22400677,1610612762,2025-01-30,UTA vs. MIN,L,240,39,77,0.506,14,34,0.412,21,25,0.84,3,20,23,21,6,4,15,20,113
22400661,1610612762,2025-01-28,UTA @ GSW,L,240,39,76,0.513,8,26,0.308,17,24,0.708,5,34,39,30,4,6,15,24,103
22400658,1610612762,2025-01-27,UTA vs. MIL,L,240,41,100,0.41,18,54,0.333,10,13,0.769,15,31,46,28,8,1,10,19,110
22400643,1610612762,2025-01-25,UTA @ MEM,L,240,39,92,0.424,12,47,0.255,13,16,0.813,14,26,40,27,8,5,17,22,103
22400618,1610612762,2025-01-22,UTA @ OKC,L,240,42,90,0.467,14,37,0.378,16,24,0.667,23,29,52,25,3,6,27,20,114
22400605,1610612762,2025-01-20,UTA @ NOP,L,265,42,106,0.396,11,46,0.239,24,30,0.8,19,44,63,25,6,4,13,19,119
22400581,1610612762,2025-01-17,UTA @ NOP,L,240,43,86,0.5,13,38,0.342,24,30,0.8,7,33,40,30,7,8,15,20,123
22400569,1610612762,2025-01-15,UTA vs. CHA,L,240,43,93,0.462,16,43,0.372,10,17,0.588,9,27,36,30,5,4,10,18,112
22400546,1610612762,2025-01-12,UTA vs. BKN,W,265,40,90,0.444,17,44,0.386,15,20,0.75,6,35,41,25,7,6,9,30,112
22400533,1610612762,2025-01-11,UTA @ PHX,L,240,42,96,0.438,9,42,0.214,13,18,0.722,21,29,50,26,6,2,13,18,106
22400523,1610612762,2025-01-09,UTA vs. MIA,L,240,33,83,0.398,11,36,0.306,15,17,0.882,11,38,49,20,9,7,16,15,92
22400506,1610612762,2025-01-07,UTA vs. ATL,L,240,40,96,0.417,19,48,0.396,22,25,0.88,13,34,47,25,8,4,15,17,121
22400490,1610612762,2025-01-05,UTA @ ORL,W,240,39,81,0.481,11,32,0.344,16,18,0.889,11,39,50,21,6,5,22,19,105
22400481,1610612762,2025-01-04,UTA @ MIA,W,240,52,100,0.52,19,46,0.413,13,16,0.813,16,41,57,31,11,4,14,21,136
22400458,1610612762,2025-01-01,UTA @ NYK,L,240,39,96,0.406,13,43,0.302,12,15,0.8,14,31,45,23,7,6,16,19,103
22400445,1610612762,2024-12-30,UTA vs. DEN,L,240,44,86,0.512,13,38,0.342,20,22,0.909,7,30,37,28,6,2,16,17,121
22400433,1610612762,2024-12-28,UTA vs. PHI,L,240,43,89,0.483,12,36,0.333,13,15,0.867,14,34,48,27,3,3,21,25,111
22400417,1610612762,2024-12-26,UTA @ POR,L,240,41,86,0.477,21,42,0.5,17,25,0.68,11,35,46,26,9,5,13,16,120
22400392,1610612762,2024-12-23,UTA @ CLE,L,240,38,92,0.413,19,44,0.432,18,26,0.692,18,33,51,27,6,5,16,20,113
22400379,1610612762,2024-12-21,UTA @ BKN,W,240,41,86,0.477,14,41,0.341,9,17,0.529,10,35,45,25,11,8,18,16,105
22400360,1610612762,2024-12-19,UTA @ DET,W,240,39,83,0.47,20,40,0.5,28,31,0.903,15,47,62,23,5,8,27,19,126
22401226,1610612762,2024-12-16,UTA @ LAC,L,240,36,80,0.45,13,39,0.333,22,30,0.733,10,25,35,22,8,3,22,20,107
22401214,1610612762,2024-12-13,UTA vs. PHX,L,240,43,77,0.558,22,39,0.564,18,22,0.818,6,28,34,30,5,6,15,17,126
22400357,1610612762,2024-12-08,UTA @ SAC,L,240,31,80,0.388,15,42,0.357,20,21,0.952,9,29,38,21,6,6,20,17,97
22400339,1610612762,2024-12-06,UTA @ POR,W,240,53,96,0.552,14,32,0.438,21,23,0.913,11,50,61,34,6,11,12,17,141
22400055,1610612762,2024-12-03,UTA @ OKC,L,240,38,70,0.543,13,35,0.371,17,22,0.773,11,25,36,21,3,6,29,14,106
22400311,1610612762,2024-12-01,UTA vs. LAL,L,240,40,79,0.506,14,40,0.35,10,16,0.625,8,36,44,27,4,4,15,19,104
22400304,1610612762,2024-11-30,UTA vs. DAL,L,240,34,95,0.358,9,39,0.231,17,21,0.81,19,34,53,20,10,7,15,14,94
22400298,1610612762,2024-11-27,UTA vs. DEN,L,240,38,90,0.422,16,43,0.372,11,18,0.611,21,26,47,25,7,5,18,17,103
22400038,1610612762,2024-11-26,UTA vs. SAS,L,240,43,84,0.512,13,35,0.371,16,20,0.8,10,31,41,24,6,4,21,20,115
22400264,1610612762,2024-11-23,UTA vs. NYK,W,240,44,87,0.506,19,34,0.559,14,19,0.737,9,43,52,30,4,4,18,19,121
22400262,1610612762,2024-11-21,UTA @ SAS,L,240,41,98,0.418,13,45,0.289,23,26,0.885,12,37,49,22,4,7,14,29,118
22400026,1610612762,2024-11-19,UTA @ LAL,L,240,45,90,0.5,12,36,0.333,16,19,0.842,11,31,42,28,9,0,14,24,118
22400243,1610612762,2024-11-17,UTA @ LAC,L,240,39,79,0.494,12,40,0.3,15,18,0.833,9,32,41,24,7,1,18,14,105
22400233,1610612762,2024-11-16,UTA @ SAC,L,240,37,75,0.493,12,26,0.462,31,42,0.738,11,22,33,16,11,3,13,20,117
22400228,1610612762,2024-11-14,UTA vs. DAL,W,240,43,85,0.506,13,34,0.382,16,21,0.762,16,24,40,25,11,2,18,20,115
22400006,1610612762,2024-11-12,UTA vs. PHX,L,240,45,92,0.489,15,38,0.395,7,9,0.778,12,27,39,32,7,3,10,17,112
22400197,1610612762,2024-11-09,UTA @ SAS,W,240,38,82,0.463,10,33,0.303,25,35,0.714,9,36,45,23,13,4,17,20,111
22400182,1610612762,2024-11-07,UTA @ MIL,L,240,33,77,0.429,17,41,0.415,17,18,0.944,8,31,39,24,5,5,21,19,100
22400160,1610612762,2024-11-04,UTA @ CHI,W,240,48,89,0.539,16,36,0.444,23,30,0.767,12,37,49,35,3,6,12,18,135
22400148,1610612762,2024-11-02,UTA @ DEN,L,240,32,77,0.416,13,42,0.31,26,31,0.839,8,31,39,24,7,8,22,22,103
22400130,1610612762,2024-10-31,UTA vs. SAS,L,240,32,82,0.39,7,32,0.219,17,19,0.895,15,38,53,19,6,6,26,19,88
22400115,1610612762,2024-10-29,UTA vs. SAC,L,240,35,89,0.393,14,48,0.292,12,14,0.857,12,30,42,24,7,4,17,16,96
22400110,1610612762,2024-10-28,UTA @ DAL,L,240,34,92,0.37,10,35,0.286,24,29,0.828,15,35,50,24,7,5,13,17,102
22400084,1610612762,2024-10-25,UTA vs. GSW,L,240,29,92,0.315,9,42,0.214,19,26,0.731,14,31,45,18,8,5,22,11,86
22400070,1610612762,2024-10-23,UTA vs. MEM,L,240,40,85,0.471,10,26,0.385,34,45,0.756,14,35,49,21,7,9,14,24,124
22401194,1610612763,2025-04-13,MEM vs. DAL,W,240,52,104,0.5,15,40,0.375,13,15,0.867,19,34,53,31,13,7,11,15,132
22401180,1610612763,2025-04-11,MEM @ DEN,L,240,41,91,0.451,14,43,0.326,13,19,0.684,7,34,41,26,8,5,12,24,109
22401170,1610612763,2025-04-10,MEM vs. MIN,L,240,46,89,0.517,18,36,0.5,15,21,0.714,8,25,33,26,5,2,15,22,125
22401146,1610612763,2025-04-08,MEM @ CHA,W,240,42,93,0.452,18,55,0.327,22,26,0.846,14,38,52,23,12,3,13,18,124
22401129,1610612763,2025-04-05,MEM @ DET,W,240,39,94,0.415,9,32,0.281,22,29,0.759,17,47,64,19,4,3,14,18,109
22401114,1610612763,2025-04-03,MEM @ MIA,W,240,40,85,0.471,16,38,0.421,14,17,0.824,12,37,49,24,8,4,18,18,110
22401100,1610612763,2025-04-01,MEM vs. GSW,L,240,44,92,0.478,18,44,0.409,19,22,0.864,8,35,43,22,7,6,16,23,125
22401093,1610612763,2025-03-31,MEM vs. BOS,L,240,41,92,0.446,11,44,0.25,10,16,0.625,5,40,45,21,9,3,10,16,103
22401078,1610612763,2025-03-29,MEM vs. LAL,L,240,50,95,0.526,14,32,0.438,13,18,0.722,9,32,41,33,7,4,12,27,127
22401064,1610612763,2025-03-27,MEM @ OKC,L,240,33,79,0.418,16,42,0.381,22,23,0.957,5,31,36,28,9,4,18,20,104
22401050,1610612763,2025-03-25,MEM @ UTA,W,240,52,98,0.531,20,45,0.444,16,18,0.889,17,35,52,38,7,4,8,21,140
22401023,1610612763,2025-03-21,MEM @ LAC,L,240,40,95,0.421,19,49,0.388,9,13,0.692,10,30,40,28,8,3,10,20,108
22401008,1610612763,2025-03-19,MEM @ POR,L,240,37,92,0.402,8,30,0.267,17,21,0.81,10,30,40,23,11,4,10,20,99
22400992,1610612763,2025-03-17,MEM @ SAC,L,240,44,90,0.489,13,30,0.433,21,21,1.0,15,33,48,24,8,7,17,22,122
22400971,1610612763,2025-03-15,MEM vs. MIA,W,240,51,92,0.554,12,31,0.387,11,12,0.917,11,40,51,31,7,6,10,16,125
22400962,1610612763,2025-03-14,MEM vs. CLE,L,240,48,97,0.495,11,36,0.306,17,21,0.81,10,35,45,25,11,3,14,25,124
22400950,1610612763,2025-03-12,MEM vs. UTA,W,240,43,94,0.457,20,44,0.455,16,21,0.762,5,34,39,30,15,6,9,21,122
22400935,1610612763,2025-03-10,MEM vs. PHX,W,240,40,86,0.465,17,46,0.37,23,27,0.852,11,28,39,26,9,7,13,22,120
22400923,1610612763,2025-03-09,MEM @ NOP,W,240,41,99,0.414,13,49,0.265,12,19,0.632,23,34,57,24,11,6,12,22,107
22400906,1610612763,2025-03-07,MEM @ DAL,W,240,50,106,0.472,8,21,0.381,14,16,0.875,17,42,59,28,9,12,11,20,122
22400895,1610612763,2025-03-05,MEM vs. OKC,L,240,37,91,0.407,9,34,0.265,20,22,0.909,11,38,49,21,9,1,15,18,103
22400878,1610612763,2025-03-03,MEM vs. ATL,L,240,47,93,0.505,13,33,0.394,23,25,0.92,17,26,43,36,7,3,19,16,130
22400863,1610612763,2025-03-01,MEM vs. SAS,L,240,50,95,0.526,11,38,0.289,17,20,0.85,12,29,41,31,7,8,12,16,128
22400856,1610612763,2025-02-28,MEM vs. NYK,L,240,44,94,0.468,4,31,0.129,21,22,0.955,19,39,58,26,2,4,18,17,113
22400832,1610612763,2025-02-25,MEM vs. PHX,W,265,52,99,0.525,20,48,0.417,27,30,0.9,7,31,38,36,10,4,12,22,151
22400819,1610612763,2025-02-23,MEM @ CLE,L,240,42,92,0.457,15,39,0.385,24,31,0.774,12,25,37,28,8,5,13,26,123
22400798,1610612763,2025-02-21,MEM @ ORL,W,240,38,92,0.413,7,33,0.212,22,29,0.759,15,38,53,22,7,7,14,26,105
22400788,1610612763,2025-02-20,MEM @ IND,L,240,41,99,0.414,12,39,0.308,19,22,0.864,12,34,46,28,6,7,13,19,113
22400783,1610612763,2025-02-12,MEM @ LAC,L,240,44,89,0.494,18,36,0.5,8,15,0.533,9,31,40,24,5,4,21,21,114
22400767,1610612763,2025-02-11,MEM @ PHX,W,240,43,100,0.43,12,39,0.308,21,27,0.778,20,40,60,22,8,3,13,22,119
22400746,1610612763,2025-02-08,MEM vs. OKC,L,240,36,81,0.444,12,28,0.429,28,39,0.718,10,30,40,21,7,9,13,21,112
22400722,1610612763,2025-02-05,MEM @ TOR,W,240,47,89,0.528,16,38,0.421,28,38,0.737,24,37,61,22,7,5,16,19,138
22400703,1610612763,2025-02-03,MEM vs. SAS,W,240,48,99,0.485,14,36,0.389,18,20,0.9,10,37,47,33,17,5,15,18,128
22400699,1610612763,2025-02-02,MEM @ MIL,W,240,52,107,0.486,14,39,0.359,14,22,0.636,22,39,61,37,9,5,11,15,132
22400676,1610612763,2025-01-30,MEM vs. HOU,W,240,48,93,0.516,9,28,0.321,15,20,0.75,9,28,37,23,7,6,11,25,120
22400653,1610612763,2025-01-27,MEM @ NYK,L,240,41,91,0.451,9,24,0.375,15,17,0.882,18,29,47,21,5,9,26,16,106
22400643,1610612763,2025-01-25,MEM vs. UTA,W,240,43,84,0.512,14,38,0.368,25,34,0.735,13,32,45,28,10,9,16,19,125
22400632,1610612763,2025-01-24,MEM vs. NOP,W,240,56,101,0.554,19,42,0.452,8,8,1.0,16,27,43,38,8,4,12,19,139
22400616,1610612763,2025-01-22,MEM vs. CHA,W,240,49,98,0.5,21,47,0.447,13,14,0.929,13,27,40,36,9,6,16,30,132
22400601,1610612763,2025-01-20,MEM vs. MIN,W,240,37,86,0.43,7,33,0.212,27,34,0.794,13,34,47,19,9,4,13,22,108
22400582,1610612763,2025-01-17,MEM @ SAS,W,240,55,97,0.567,19,44,0.432,11,15,0.733,10,31,41,39,9,0,7,19,140
22400567,1610612763,2025-01-15,MEM @ SAS,W,240,51,103,0.495,16,38,0.421,11,17,0.647,14,38,52,28,7,5,8,19,129
22400551,1610612763,2025-01-13,MEM @ HOU,L,240,45,84,0.536,14,32,0.438,14,21,0.667,8,23,31,15,17,2,17,25,118
22400535,1610612763,2025-01-11,MEM @ MIN,W,240,48,108,0.444,16,41,0.39,15,19,0.789,21,25,46,25,13,3,13,20,127
22400520,1610612763,2025-01-09,MEM vs. HOU,L,240,42,84,0.5,10,32,0.313,21,30,0.7,10,33,43,20,9,8,19,28,115
22400499,1610612763,2025-01-06,MEM vs. DAL,W,240,40,88,0.455,12,35,0.343,27,35,0.771,13,42,55,24,11,5,13,17,119
22400485,1610612763,2025-01-04,MEM @ GSW,L,240,46,88,0.523,9,27,0.333,12,16,0.75,12,31,43,29,9,7,22,18,113
22400476,1610612763,2025-01-03,MEM @ SAC,L,240,43,89,0.483,17,37,0.459,30,36,0.833,14,37,51,31,5,4,17,20,133
22400453,1610612763,2024-12-31,MEM @ PHX,W,240,40,94,0.426,15,44,0.341,22,33,0.667,16,35,51,27,10,6,17,29,117
22400440,1610612763,2024-12-29,MEM @ OKC,L,240,37,97,0.381,14,51,0.275,18,21,0.857,16,35,51,30,6,4,21,15,106
22400423,1610612763,2024-12-27,MEM @ NOP,W,240,42,89,0.472,17,41,0.415,31,35,0.886,9,33,42,30,12,7,16,19,132
22400414,1610612763,2024-12-26,MEM vs. TOR,W,240,58,109,0.532,18,45,0.4,21,29,0.724,24,39,63,36,8,8,17,18,155
22400399,1610612763,2024-12-23,MEM vs. LAC,L,240,38,99,0.384,16,42,0.381,18,26,0.692,19,37,56,26,8,6,20,18,110
22400378,1610612763,2024-12-21,MEM @ ATL,W,240,50,97,0.515,18,41,0.439,10,13,0.769,8,32,40,35,13,1,18,22,128
22400366,1610612763,2024-12-19,MEM vs. GSW,W,240,53,98,0.541,27,48,0.563,11,15,0.733,15,45,60,38,11,8,16,19,144
22401220,1610612763,2024-12-15,MEM @ LAL,L,240,38,97,0.392,9,28,0.321,25,30,0.833,17,33,50,25,10,3,20,31,110
